episode,reward
379,-20.43458701
380,-20.42024114
381,-20.40603873
382,-20.41197834
383,-20.40785856
384,-20.39377997
385,-20.38984217
386,-20.39594375
387,-20.39198431
388,-20.39806447
389,-20.39408382
390,-20.40014299
391,-20.38614156
392,-20.38228014
393,-20.38845734
394,-20.38457277
395,-20.39072704
396,-20.38681977
397,-20.38295157
398,-20.37912205
399,-20.38533083
400,-20.39147753
401,-20.39756275
402,-20.39358712
403,-20.39965125
404,-20.40565474
405,-20.40159819
406,-20.40758221
407,-20.41350639
408,-20.41937132
409,-20.40517761
410,-20.40112583
411,-20.39711458
412,-20.40314343
413,-20.399112
414,-20.39512088
415,-20.40116967
416,-20.38715797
417,-20.39328639
418,-20.36935353
419,-20.34565999
420,-20.35220339
421,-20.35868136
422,-20.36509454
423,-20.3614436
424,-20.35782916
425,-20.35425087
426,-20.36070836
427,-20.36710128
428,-20.35343027
429,-20.34989596
430,-20.356397
431,-20.35283303
432,-20.3593047
433,-20.35571166
434,-20.33215454
435,-20.30883299
436,-20.31574466
437,-20.32258722
438,-20.32936135
439,-20.33606773
440,-20.34270705
441,-20.33927998
442,-20.34588718
443,-20.35242831
444,-20.35890403
445,-20.35531499
446,-20.34176184
447,-20.34834422
448,-20.35486078
449,-20.35131217
450,-20.34779905
451,-20.34432106
452,-20.35087785
453,-20.35736907
454,-20.35379538
455,-20.36025743
456,-20.33665485
457,-20.3332883
458,-20.33995542
459,-20.34655587
460,-20.34309031
461,-20.3396594
462,-20.31626281
463,-20.32310018
464,-20.29986918
465,-20.25687049
466,-20.24430178
467,-20.24185877
468,-20.23944018
469,-20.23704578
470,-20.24467532
471,-20.24222856
472,-20.24980628
473,-20.25730822
474,-20.26473513
475,-20.26208778
476,-20.2494669
477,-20.25697224
478,-20.25440251
479,-20.24185849
480,-20.2294399
481,-20.2371455
482,-20.23477405
483,-20.23242631
484,-20.24010205
485,-20.24770103
486,-20.24522402
487,-20.24277178
488,-20.25034406
489,-20.23784062
490,-20.24546221
491,-20.24300759
492,-20.24057751
493,-20.24817174
494,-20.24569002
495,-20.25323312
496,-20.26070079
497,-20.26809378
498,-20.26541284
499,-20.26275871
500,-20.27013113
501,-20.26742982
502,-20.27475552
503,-20.25200796
504,-20.25948788
505,-20.266893
506,-20.26422407
507,-20.25158183
508,-20.23906602
509,-20.24667536
510,-20.2542086
511,-20.23166652
512,-20.23934985
513,-20.20695635
514,-20.20488679
515,-20.21283792
516,-20.22070954
517,-20.22850245
518,-20.23621742
519,-20.24385525
520,-20.25141669
521,-20.25890253
522,-20.2563135
523,-20.25375037
524,-20.26121286
525,-20.26860074
526,-20.27591473
527,-20.27315558
528,-20.28042402
529,-20.28761978
530,-20.28474359
531,-20.27189615
532,-20.27917719
533,-20.27638542
534,-20.28362156
535,-20.29078535
536,-20.29787749
537,-20.28489872
538,-20.29204973
539,-20.28912923
540,-20.28623794
541,-20.27337556
542,-20.27064181
543,-20.26793539
544,-20.27525604
545,-20.27250347
546,-20.27977844
547,-20.25698066
548,-20.25441085
549,-20.26186674
550,-20.26924807
551,-20.25655559
552,-20.26399004
553,-20.27135014
554,-20.25863663
555,-20.25605027
556,-20.26348977
557,-20.27085487
558,-20.27814632
559,-20.28536486
560,-20.29251121
561,-20.2995861
562,-20.28659023
563,-20.29372433
564,-20.28078709
565,-20.28797922
566,-20.29509943
567,-20.29214843
568,-20.29922695
569,-20.30623468
570,-20.31317233
571,-20.32004061
572,-20.3168402
573,-20.2936718
574,-20.28073508
575,-20.26792773
576,-20.27524845
577,-20.28249597
578,-20.28967101
579,-20.2967743
580,-20.30380656
581,-20.30076849
582,-20.29776081
583,-20.2947832
584,-20.30183537
585,-20.30881701
586,-20.30572884
587,-20.31267155
588,-20.28954484
589,-20.29664939
590,-20.2736829
591,-20.28094607
592,-20.27813661
593,-20.28535524
594,-20.29250169
595,-20.28957667
596,-20.2966809
597,-20.2937141
598,-20.30077695
599,-20.29776918
600,-20.29479149
601,-20.30184358
602,-20.30882514
603,-20.31573689
604,-20.31257952
605,-20.29945373
606,-20.30645919
607,-20.3133946
608,-20.31026065
609,-20.29715804
610,-20.29418646
611,-20.2612446
612,-20.25863215
613,-20.22604583
614,-20.23378537
615,-20.24144752
616,-20.23903304
617,-20.21664271
618,-20.22447629
619,-20.21223152
620,-20.22010921
621,-20.20790812
622,-20.21582904
623,-20.22367075
624,-20.23143404
625,-20.2391197
626,-20.2367285
627,-20.23436122
628,-20.2220176
629,-20.21979743
630,-20.22759945
631,-20.18532346
632,-20.19347022
633,-20.17153552
634,-20.16982017
635,-20.17812197
636,-20.18634075
637,-20.19447734
638,-20.20253256
639,-20.21050724
640,-20.20840217
641,-20.20631814
642,-20.21425496
643,-20.22211241
644,-20.20989129
645,-20.20779238
646,-20.19571445
647,-20.19375731
648,-20.20181974
649,-20.19980154
650,-20.17780352
651,-20.16602549
652,-20.16436523
653,-20.16272158
654,-20.16109436
655,-20.15948342
656,-20.12788859
657,-20.1066097
658,-20.1055436
659,-20.10448817
660,-20.09344329
661,-20.10250885
662,-20.11148376
663,-20.11036893
664,-20.08926524
665,-20.08837259
666,-20.09748886
667,-20.09651397
668,-20.09554883
669,-20.10459334
670,-20.11354741
671,-20.12241194
672,-20.13118782
673,-20.12987594
674,-20.11857718
675,-20.12739141
676,-20.13611749
677,-20.13475632
678,-20.12340875
679,-20.10217467
680,-20.11115292
681,-20.11004139
682,-20.11894098
683,-20.09775157
684,-20.10677405
685,-20.11570631
686,-20.11454925
687,-20.12340376
688,-20.13216972
689,-20.14084802
690,-20.13943954
691,-20.13804515
692,-20.13666469
693,-20.13529805
694,-20.12394507
695,-20.13270562
696,-20.11137856
697,-20.10026477
698,-20.08926213
699,-20.0983695
700,-20.10738581
701,-20.11631195
702,-20.11514883
703,-20.11399734
704,-20.11285737
705,-20.1217288
706,-20.11051151
707,-20.11940639
708,-20.12821233
709,-20.13693021
710,-20.1455609
711,-20.1441053
712,-20.15266424
713,-20.1611376
714,-20.16952622
715,-20.13783096
716,-20.14645265
717,-20.14498813
718,-20.15353824
719,-20.16200286
720,-20.15038283
721,-20.15887901
722,-20.16729021
723,-20.17561731
724,-20.18386114
725,-20.18202253
726,-20.1702023
727,-20.17850028
728,-20.18671528
729,-20.17484812
730,-20.18309964
731,-20.19126865
732,-20.18935596
733,-20.1974624
734,-20.20548778
735,-20.2034329
736,-20.20139857
737,-20.20938458
738,-20.20729074
739,-20.18521783
740,-20.18336565
741,-20.191532
742,-20.19961668
743,-20.20762051
744,-20.2155443
745,-20.22338886
746,-20.22115497
747,-20.22894342
748,-20.22665399
749,-20.23438745
750,-20.23204357
751,-20.23972314
752,-20.24732591
753,-20.25485265
754,-20.25230412
755,-20.25978108
756,-20.26718327
757,-20.25451144
758,-20.25196632
759,-20.22944666
760,-20.20715219
761,-20.18508067
762,-20.17322986
763,-20.18149757
764,-20.18968259
765,-20.16778576
766,-20.14610791
767,-20.15464683
768,-20.15310036
769,-20.16156936
770,-20.16995366
771,-20.16825413
772,-20.17657158
773,-20.18480587
774,-20.17295781
775,-20.17122823
776,-20.16951595
777,-20.17782079
778,-20.16604258
779,-20.17438216
780,-20.17263833
781,-20.18091195
782,-20.18910283
783,-20.1972118
784,-20.18523969
785,-20.19338729
786,-20.20145342
787,-20.20943888
788,-20.20734449
789,-20.21527105
790,-20.20311834
791,-20.21108715
792,-20.20897628
793,-20.19688652
794,-20.20491765
795,-20.21286848
796,-20.22073979
797,-20.22853239
798,-20.22624707
799,-20.2139846
800,-20.22184475
801,-20.22962631
802,-20.23733004
803,-20.24495674
804,-20.24250718
805,-20.2400821
806,-20.23768128
807,-20.24530447
808,-20.25285143
809,-20.24032291
810,-20.24791968
811,-20.24544049
812,-20.25298608
813,-20.24045622
814,-20.23805166
815,-20.21567114
816,-20.22351443
817,-20.23127929
818,-20.21896649
819,-20.20677683
820,-20.21470906
821,-20.22256197
822,-20.22033635
823,-20.22813299
824,-20.23585166
825,-20.23349314
826,-20.24115821
827,-20.22874663
828,-20.22645916
829,-20.22419457
830,-20.23195262
831,-20.2096331
832,-20.20753676
833,-20.2154614
834,-20.22330678
835,-20.21107372
836,-20.21896298
837,-20.22677335
838,-20.20450561
839,-20.20246056
840,-20.21043595
841,-20.20833159
842,-20.20624828
843,-20.20418579
844,-20.20214394
845,-20.1901225
846,-20.19822127
847,-20.17623906
848,-20.17447667
849,-20.1827319
850,-20.18090458
851,-20.18909554
852,-20.19720458
853,-20.20523254
854,-20.21318021
855,-20.20104841
856,-20.18903792
857,-20.18714755
858,-20.19527607
859,-20.19332331
860,-20.20139008
861,-20.18937618
862,-20.15748241
863,-20.14590759
864,-20.12444851
865,-20.12320403
866,-20.13197199
867,-20.13065227
868,-20.13934575
869,-20.12795229
870,-20.13667277
871,-20.14530604
872,-20.15385298
873,-20.16231445
874,-20.1506913
875,-20.15918439
876,-20.15759255
877,-20.16601662
878,-20.17435645
879,-20.18261289
880,-20.18078676
881,-20.17897889
882,-20.1571891
883,-20.16561721
884,-20.13396104
885,-20.14262143
886,-20.15119522
887,-20.14968326
888,-20.13818643
889,-20.14680457
890,-20.14533652
891,-20.14388316
892,-20.14244433
893,-20.15101988
894,-20.13950968
895,-20.13811459
896,-20.11673344
897,-20.12556611
898,-20.11431044
899,-20.12316734
900,-20.12193567
901,-20.12071631
902,-20.11950915
903,-20.11831406
904,-20.12713092
905,-20.10585961
906,-20.10480101
907,-20.113753
908,-20.11261547
909,-20.11148932
910,-20.11037442
911,-20.10927068
912,-20.11817797
913,-20.12699619
914,-20.11572623
915,-20.12456897
916,-20.13332328
917,-20.13199004
918,-20.14067014
919,-20.14926344
920,-20.15777081
921,-20.1561931
922,-20.16463117
923,-20.16298486
924,-20.17135501
925,-20.15964146
926,-20.16804504
927,-20.13636459
928,-20.13500095
929,-20.14365094
930,-20.15221443
931,-20.16069228
932,-20.16908536
933,-20.17739451
934,-20.16562056
935,-20.17396436
936,-20.18222471
937,-20.19040247
938,-20.18849844
939,-20.18661346
940,-20.17474732
941,-20.17299985
942,-20.16126985
943,-20.15965715
944,-20.14806058
945,-20.15657998
946,-20.16501418
947,-20.17336403
948,-20.18163039
949,-20.17981409
950,-20.18801595
951,-20.18613579
952,-20.19427443
953,-20.20233169
954,-20.21030837
955,-20.20820529
956,-20.20612323
957,-20.184062
958,-20.18222138
959,-20.19039917
960,-20.19849518
961,-20.18651022
962,-20.19464512
963,-20.18269867
964,-20.19087168
965,-20.16896297
966,-20.17727334
967,-20.1755006
968,-20.1637456
969,-20.16210814
970,-20.17048706
971,-20.15878219
972,-20.15719437
973,-20.15562242
974,-20.1640662
975,-20.16242554
976,-20.13080128
977,-20.13949327
978,-20.13809834
979,-20.11671735
980,-20.12555018
981,-20.11429468
982,-20.10315173
983,-20.09212021
984,-20.10119901
985,-20.09018702
986,-20.08928515
987,-20.0983923
988,-20.09740838
989,-20.09643429
990,-20.07546995
991,-20.07471525
992,-20.0639681
993,-20.07332842
994,-20.05259513
995,-20.05206918
996,-20.04154849
997,-20.04113301
998,-20.04072168
999,-20.03031446
1000,-20.03001131
1001,-20.0297112
1002,-20.01941409
1003,-20.02921995
1004,-20.01892775
1005,-20.02873847
1006,-20.02845109
1007,-20.02816658
1008,-20.02788491
1009,-20.03760606
1010,-20.04723
1011,-20.0567577
1012,-20.06619012
1013,-20.05552822
1014,-20.04497294
1015,-20.04452321
1016,-20.05407798
1017,-20.0635372
1018,-20.07290183
1019,-20.06217281
1020,-20.06155108
1021,-20.05093557
1022,-20.05042621
1023,-20.05992195
1024,-20.04932273
1025,-20.0588295
1026,-20.04824121
1027,-20.0477588
1028,-20.05728121
1029,-20.0667084
1030,-20.07604131
1031,-20.0852809
1032,-20.08442809
1033,-20.09358381
1034,-20.08264797
1035,-20.08182149
1036,-20.07100328
1037,-20.06029324
1038,-20.04969031
1039,-20.04919341
1040,-20.05870148
1041,-20.05811446
1042,-20.06753332
1043,-20.07685798
1044,-20.0860894
1045,-20.09522851
1046,-20.10427622
1047,-20.09323346
1048,-20.09230113
1049,-20.08137812
1050,-20.09056433
1051,-20.08965869
1052,-20.0987621
1053,-20.10777448
1054,-20.09669674
1055,-20.09572977
1056,-20.10477247
1057,-20.08372475
1058,-20.0828875
1059,-20.08205863
1060,-20.09123804
1061,-20.07032566
1062,-20.0696224
1063,-20.06892618
1064,-20.03823692
1065,-20.03785455
1066,-20.017476
1067,-20.02730124
1068,-20.03702823
1069,-20.02665795
1070,-20.01639137
1071,-20.02622745
1072,-20.03596518
1073,-20.03560553
1074,-20.02524947
1075,-20.02499698
1076,-20.01474701
1077,-20.01459954
1078,-20.01445354
1079,-20.01430901
1080,-20.02416592
1081,-20.00392426
1082,-20.00388502
1083,-20.01384617
1084,-20.0137077
1085,-20.01357063
1086,-20.02343492
1087,-20.02320057
1088,-20.03296857
1089,-20.04263888
1090,-20.05221249
1091,-20.06169037
1092,-20.06107346
1093,-20.07046273
1094,-20.0797581
1095,-20.08896052
1096,-20.08807091
1097,-20.09719021
1098,-20.0762183
1099,-20.08545612
1100,-20.09460156
1101,-20.09365554
1102,-20.09271899
1103,-20.1017918
1104,-20.10077388
1105,-20.10976614
1106,-20.11866848
1107,-20.1274818
1108,-20.13620698
1109,-20.14484491
1110,-20.15339646
1111,-20.13186249
1112,-20.13054387
1113,-20.11923843
1114,-20.12804605
1115,-20.09676559
1116,-20.08579793
1117,-20.08493995
1118,-20.08409055
1119,-20.08324965
1120,-20.09241715
1121,-20.10149298
1122,-20.11047805
1123,-20.11937327
1124,-20.11817953
1125,-20.11699774
1126,-20.10582776
1127,-20.09476948
1128,-20.10382179
1129,-20.10278357
1130,-20.11175574
1131,-20.11063818
1132,-20.1195318
1133,-20.10833648
1134,-20.11725311
1135,-20.12608058
1136,-20.13481978
1137,-20.14347158
1138,-20.14203686
1139,-20.15061649
1140,-20.13911033
1141,-20.14771923
1142,-20.14624203
1143,-20.15477961
1144,-20.14323182
1145,-20.1317995
1146,-20.1304815
1147,-20.12917669
1148,-20.11788492
1149,-20.10670607
1150,-20.09563901
1151,-20.09468262
1152,-20.1037358
1153,-20.10269844
1154,-20.11167145
1155,-20.12055474
1156,-20.11934919
1157,-20.1281557
1158,-20.13687414
1159,-20.1455054
1160,-20.15405035
1161,-20.14250984
1162,-20.12108475
1163,-20.1198739
1164,-20.12867516
1165,-20.11738841
1166,-20.12621452
1167,-20.12495238
1168,-20.13370285
1169,-20.12236583
1170,-20.12114217
1171,-20.11993075
1172,-20.11873144
1173,-20.10754412
1174,-20.11646868
1175,-20.105304
1176,-20.11425096
1177,-20.12310845
1178,-20.12187736
1179,-20.10065859
1180,-20.109652
1181,-20.11855548
1182,-20.09736993
1183,-20.10639623
1184,-20.10533227
1185,-20.11427894
1186,-20.10313615
1187,-20.10210479
1188,-20.10108374
1189,-20.08007291
1190,-20.08927218
1191,-20.08837946
1192,-20.09749566
1193,-20.10652071
1194,-20.1154555
1195,-20.12430094
1196,-20.12305793
1197,-20.13182735
1198,-20.12050908
1199,-20.09930399
1200,-20.10831095
1201,-20.09722784
1202,-20.08625556
1203,-20.07539301
1204,-20.08463908
1205,-20.06379269
1206,-20.06315476
1207,-20.06252321
1208,-20.06189798
1209,-20.061279
1210,-20.07066621
1211,-20.05995955
1212,-20.06935995
1213,-20.06866635
1214,-20.07797969
1215,-20.06719989
1216,-20.06652789
1217,-20.05586261
1218,-20.02530399
1219,-20.01505095
1220,-20.00490044
1221,-20.00485143
1222,-20.00480292
1223,-20.01475489
1224,-20.01460734
1225,-20.02446127
1226,-20.01421666
1227,-20.00407449
1228,-20.00403374
1229,-19.99399341
1230,-19.99405347
1231,-19.99411294
1232,-20.00417181
1233,-20.00413009
1234,-20.01408879
1235,-20.0139479
1236,-20.02380842
1237,-20.03357034
1238,-20.03323463
1239,-20.02290229
1240,-20.01267327
1241,-20.02254653
1242,-20.01232107
1243,-20.02219786
1244,-20.02197588
1245,-20.02175612
1246,-20.03153856
1247,-20.04122317
1248,-20.05081094
1249,-20.06030283
1250,-20.0596998
1251,-20.05910281
1252,-20.05851178
1253,-20.06792666
1254,-20.06724739
1255,-20.07657492
1256,-20.08580917
1257,-20.07495108
1258,-20.08420157
1259,-20.07335955
1260,-20.07262596
1261,-20.0818997
1262,-20.0710807
1263,-20.06036989
1264,-20.06976619
1265,-20.06906853
1266,-20.06837785
1267,-20.06769407
1268,-20.07701713
1269,-20.08624696
1270,-20.08538449
1271,-20.09453064
1272,-20.10358534
1273,-20.08254948
1274,-20.09172399
1275,-20.09080675
1276,-20.07989868
1277,-20.07909969
1278,-20.0883087
1279,-20.09742561
1280,-20.10645135
1281,-20.08538684
1282,-20.09453297
1283,-20.09358764
1284,-20.08265176
1285,-20.08182525
1286,-20.08100699
1287,-20.07019692
1288,-20.06949496
1289,-20.07880001
1290,-20.08801201
1291,-20.09713189
1292,-20.09616057
1293,-20.09519896
1294,-20.09424697
1295,-20.0933045
1296,-20.09237146
1297,-20.10144774
1298,-20.11043327
1299,-20.11932893
1300,-20.12813564
1301,-20.12685429
1302,-20.12558574
1303,-20.13432989
1304,-20.13298659
1305,-20.14165672
1306,-20.15024015
1307,-20.14873775
1308,-20.15725038
1309,-20.14567787
1310,-20.13422109
1311,-20.13287888
1312,-20.13155009
1313,-20.13023459
1314,-20.13893225
1315,-20.12754292
1316,-20.13626749
1317,-20.14490482
1318,-20.15345577
1319,-20.14192121
1320,-20.150502
1321,-20.11899698
1322,-20.11780701
1323,-20.12662894
1324,-20.13536265
1325,-20.14400903
1326,-20.15256894
1327,-20.15104325
1328,-20.15953281
1329,-20.16793749
1330,-20.17625811
1331,-20.18449553
1332,-20.18265057
1333,-20.19082407
1334,-20.18891583
1335,-20.18702667
1336,-20.1851564
1337,-20.18330484
1338,-20.16147179
1339,-20.15985707
1340,-20.1582585
1341,-20.16667592
1342,-20.16500916
1343,-20.15335907
1344,-20.15182548
1345,-20.13030722
1346,-20.12900415
1347,-20.12771411
1348,-20.12643697
1349,-20.1251726
1350,-20.13392087
1351,-20.14258166
1352,-20.14115584
1353,-20.14974429
1354,-20.13824684
1355,-20.13686438
1356,-20.12549573
1357,-20.13424077
1358,-20.14289837
1359,-20.14146938
1360,-20.13005469
1361,-20.13875414
1362,-20.1373666
1363,-20.14599293
1364,-20.15453301
1365,-20.16298768
1366,-20.1713578
1367,-20.17964422
1368,-20.17784778
1369,-20.1760693
1370,-20.17430861
1371,-20.17256552
1372,-20.18083987
1373,-20.16903147
1374,-20.17734115
1375,-20.18556774
1376,-20.18371206
1377,-20.19187494
1378,-20.18995619
1379,-20.18805663
1380,-20.19617607
1381,-20.2042143
1382,-20.18217216
1383,-20.16035044
1384,-20.15874694
1385,-20.16715947
1386,-20.16548787
1387,-20.16383299
1388,-20.17219466
1389,-20.17047272
1390,-20.14876799
1391,-20.15728031
1392,-20.15570751
1393,-20.13415043
1394,-20.13280893
1395,-20.13148084
1396,-20.12016603
1397,-20.12896437
1398,-20.13767473
1399,-20.13629798
1400,-20.144935
1401,-20.15348565
1402,-20.16195079
1403,-20.17033128
1404,-20.17862797
1405,-20.18684169
1406,-20.17497327
1407,-20.16322354
1408,-20.17159131
1409,-20.17987539
1410,-20.17807664
1411,-20.17629587
1412,-20.18453291
1413,-20.19268759
1414,-20.19076071
1415,-20.1888531
1416,-20.19696457
1417,-20.19499493
1418,-20.20304498
1419,-20.18101453
1420,-20.16920438
1421,-20.15751234
1422,-20.15593721
1423,-20.12437784
1424,-20.12313406
1425,-20.13190272
1426,-20.1305837
1427,-20.13927786
1428,-20.13788508
1429,-20.14650623
1430,-20.12504117
1431,-20.10379076
1432,-20.11275285
1433,-20.12162532
1434,-20.13040907
1435,-20.12910498
1436,-20.11781393
1437,-20.12663579
1438,-20.12536943
1439,-20.12411573
1440,-20.12287458
1441,-20.13164583
1442,-20.14032937
1443,-20.13892608
1444,-20.12753682
1445,-20.13626145
1446,-20.12489884
1447,-20.12364985
1448,-20.09241335
1449,-20.08148922
1450,-20.09067432
1451,-20.08976758
1452,-20.0888699
1453,-20.0979812
1454,-20.10700139
1455,-20.10593138
1456,-20.10487207
1457,-20.10382334
1458,-20.11278511
1459,-20.12165726
1460,-20.11044069
1461,-20.08933628
1462,-20.08844292
1463,-20.08755849
1464,-20.0766829
1465,-20.07591607
1466,-20.08515691
1467,-20.09430534
1468,-20.10336229
1469,-20.10232867
1470,-20.10130538
1471,-20.10029233
1472,-20.0692894
1473,-20.07859651
1474,-20.07781055
1475,-20.08703244
1476,-20.09616212
1477,-20.10520049
1478,-20.08414849
1479,-20.033307
1480,-20.04297393
1481,-20.0525442
1482,-20.05201875
1483,-20.06149857
1484,-20.06088358
1485,-20.05027474
1486,-20.059772
1487,-20.05917428
1488,-20.05858253
1489,-20.03799671
1490,-20.03761674
1491,-20.04724057
1492,-20.03676817
1493,-20.03640049
1494,-20.04603648
1495,-20.03557612
1496,-20.03522036
1497,-20.03486815
1498,-20.03451947
1499,-20.04417428
1500,-20.03373253
1501,-20.03339521
1502,-20.04306126
