episode,reward
230,-20.36210489001873
231,-20.35848384111854
232,-20.354899002707356
233,-20.361350012680283
234,-20.36773651255348
235,-20.374059147427946
236,-20.380318555953668
237,-20.366515370394133
238,-20.36285021669019
239,-20.359221714523287
240,-20.355629497378054
241,-20.362073202404275
242,-20.338452470380233
243,-20.34506794567643
244,-20.331617266219666
245,-20.328301093557467
246,-20.335018082621893
247,-20.341667901795674
248,-20.34825122277772
249,-20.354768710549944
250,-20.361221023444447
251,-20.36760881321
252,-20.373932725077903
253,-20.350193397827123
254,-20.356691463848854
255,-20.353124549210364
256,-20.35959330371826
257,-20.36599737068108
258,-20.37233739697427
259,-20.368614023004525
260,-20.36492788277448
261,-20.371278603946738
262,-20.36756581790727
263,-20.373890159728198
264,-20.380151258130915
265,-20.386349745549605
266,-20.39248624809411
267,-20.398561385613167
268,-20.404575771757035
269,-20.410530014039466
270,-20.396424713899073
271,-20.39246046676008
272,-20.39853586209248
273,-20.394550503471553
274,-20.360604998436838
275,-20.356998948452468
276,-20.353428958967942
277,-20.359894669378264
278,-20.34629572268448
279,-20.352832765457638
280,-20.34930443780306
281,-20.35581139342503
282,-20.36225327949078
283,-20.34863074669587
284,-20.355144439228912
285,-20.361592994836624
286,-20.367977064888258
287,-20.374297294239376
288,-20.370554321296982
289,-20.376848778084014
290,-20.353080290303172
291,-20.35954948740014
292,-20.36595399252614
293,-20.37229445260088
294,-20.36857150807487
295,-20.37488579299412
296,-20.38113693506418
297,-20.38732556571354
298,-20.393452310056404
299,-20.39951778695584
300,-20.405522609086283
301,-20.411467382995422
302,-20.407352709165465
303,-20.41327918207381
304,-20.419146390253072
305,-20.42495492635054
306,-20.430705377087037
307,-20.436398323316165
308,-20.432034340083003
309,-20.437713996682174
310,-20.423336856715352
311,-20.4291034881482
312,-20.424812453266718
313,-20.42056432873405
314,-20.426358685446708
315,-20.432095098592242
316,-20.43777414760632
317,-20.443396406130258
318,-20.428962442068958
319,-20.43467281764827
320,-20.430326089471787
321,-20.43602282857707
322,-20.4416626002913
323,-20.447245974288386
324,-20.4227735145455
325,-20.428545779400046
326,-20.434260321606047
327,-20.43991771838999
328,-20.445518541206088
329,-20.441063355794025
330,-20.436652722236083
331,-20.442286195013722
332,-20.447863333063584
333,-20.453384699732947
334,-20.45885085273562
335,-20.464262344208265
336,-20.469619720766183
337,-20.47492352355852
338,-20.480174288322935
339,-20.485372545439706
340,-20.480518819985306
341,-20.485713631785455
342,-20.4908564954676
343,-20.485947930512925
344,-20.491088451207798
345,-20.48617756669572
346,-20.471315791028765
347,-20.47660263311848
348,-20.481836606787294
349,-20.487018240719422
350,-20.492148058312228
351,-20.497226577729105
352,-20.502254311951816
353,-20.5072317688323
354,-20.512159451143976
355,-20.507037856632536
356,-20.51196747806621
357,-20.50684780328555
358,-20.511779325252693
359,-20.496661532000168
360,-20.481694916680166
361,-20.486877967513365
362,-20.48200918783823
363,-20.477189095959847
364,-20.48241720500025
365,-20.487593032950247
366,-20.492717102620745
367,-20.47778993159454
368,-20.473012032278593
369,-20.478281911955808
370,-20.47349909283625
371,-20.47876410190789
372,-20.48397646088881
373,-20.489136696279925
374,-20.494245329317128
375,-20.479302876023958
376,-20.48450984726372
377,-20.47966474879108
378,-20.48486810130317
379,-20.49001942029014
380,-20.495119226087237
381,-20.500168033826366
382,-20.505166353488104
383,-20.490114689953224
384,-20.49521354305369
385,-20.500261407623153
386,-20.505258793546922
387,-20.510206205611453
388,-20.51510414355534
389,-20.49995310211979
390,-20.49495357109859
391,-20.500004035387605
392,-20.495003995033727
393,-20.49005395508339
394,-20.485153415532555
395,-20.49030188137723
396,-20.49539886256346
397,-20.49044487393782
398,-20.495540425198445
399,-20.500585020946463
400,-20.505579170737
401,-20.50052337902963
402,-20.505518145239336
403,-20.510462963786942
404,-20.505358334149072
405,-20.50030475080758
406,-20.495301703299504
407,-20.48034868626651
408,-20.485545199403845
409,-20.490689747409807
410,-20.485782849935706
411,-20.49092502143635
412,-20.496015771221987
413,-20.501055613509767
414,-20.50604505737467
415,-20.510984606800925
416,-20.515874760732917
417,-20.52071601312559
418,-20.515508852994333
419,-20.51035376446439
420,-20.505250226819747
421,-20.51019772455155
422,-20.505095747306033
423,-20.500044789832973
424,-20.485044341934646
425,-20.4901938985153
426,-20.485291959530148
427,-20.480439039934847
428,-20.4856346495355
429,-20.490778303040145
430,-20.495870520009746
431,-20.470911814809647
432,-20.476202696661552
433,-20.471440669694935
434,-20.466726262997984
435,-20.472059000368006
436,-20.477338410364325
437,-20.482565026260684
438,-20.48773937599808
439,-20.482861982238095
440,-20.488033362415713
441,-20.493153028791557
442,-20.498221498503643
443,-20.503239283518607
444,-20.49820689068342
445,-20.493224821776586
446,-20.47829257355882
447,-20.483509647823233
448,-20.488674551345003
449,-20.493787805831552
450,-20.498849927773236
451,-20.493861428495503
452,-20.498922814210548
453,-20.50393358606844
454,-20.508894250207756
455,-20.50380530770568
456,-20.508767254628623
457,-20.513679582082336
458,-20.518542786261513
459,-20.493357358398896
460,-20.498423784814907
461,-20.47343954696676
462,-20.46870515149709
463,-20.47401809998212
464,-20.459277918982302
465,-20.46468513979248
466,-20.460038288394554
467,-20.46543790551061
468,-20.4607835264555
469,-20.456175691190946
470,-20.461613934279036
471,-20.466997794936248
472,-20.472327816986887
473,-20.47760453881702
474,-20.46282849342885
475,-20.438200208494564
476,-20.44381820640962
477,-20.449380024345526
478,-20.454886224102072
479,-20.46033736186105
480,-20.46573398824244
481,-20.461076648360017
482,-20.466465881876417
483,-20.461801223057652
484,-20.467183210827077
485,-20.472511378718806
486,-20.47778626493162
487,-20.483008402282305
488,-20.488178318259482
489,-20.493296535076887
490,-20.48836356972612
491,-20.49347993402886
492,-20.488545134688568
493,-20.473659683341683
494,-20.478923086508267
495,-20.474133855643185
496,-20.479392517086755
497,-20.484598591915887
498,-20.479752605996726
499,-20.47495507993676
500,-20.480205529137393
501,-20.48540347384602
502,-20.49054943910756
503,-20.495643944716484
504,-20.46068750526932
505,-20.446080630216628
506,-20.451619823914463
507,-20.45710362567532
508,-20.46253258941857
509,-20.447907263524385
510,-20.433428190889142
511,-20.43909390898025
512,-20.44470296989045
513,-20.440255940191545
514,-20.435853380789627
515,-20.401494846981734
516,-20.407479898511916
517,-20.403405099526797
518,-20.40937104853153
519,-20.395277338046213
520,-20.401324564665753
521,-20.407311319019097
522,-20.403238205828906
523,-20.409205823770616
524,-20.41511376553291
525,-20.420962627877582
526,-20.416753001598806
527,-20.40258547158282
528,-20.398559616866994
529,-20.39457402069832
530,-20.40062828049134
531,-20.406621997686425
532,-20.40255577770956
533,-20.408530219932462
534,-20.41444491773314
535,-20.42030046855581
536,-20.41609746387025
537,-20.411936489231547
538,-20.407817124339232
539,-20.41373895309584
540,-20.40960156356488
541,-20.415505547929232
542,-20.411350492449937
543,-20.407236987525437
544,-20.40316461765018
545,-20.409132971473678
546,-20.415041641758943
547,-20.410891225341352
548,-20.41678231308794
549,-20.42261448995706
550,-20.42838834505749
551,-20.434104461606914
552,-20.429763416990845
553,-20.435465782820938
554,-20.43111112499273
555,-20.4268000137428
556,-20.43253201360537
557,-20.43820669346932
558,-20.443824626534624
559,-20.449386380269278
560,-20.444892516466584
561,-20.43044359130192
562,-20.4361391553889
563,-20.441777763835013
564,-20.447359986196663
565,-20.442886386334695
566,-20.438457522471346
567,-20.44407294724663
568,-20.449632217774166
569,-20.455135895596424
570,-20.42058453664046
571,-20.426378691274056
572,-20.412114904361317
573,-20.417993755317706
574,-20.413813817764527
575,-20.419675679586884
576,-20.425478922791015
577,-20.431224133563106
578,-20.426911892227473
579,-20.432642773305197
580,-20.428316345572146
581,-20.434033182116426
582,-20.439692850295263
583,-20.425295921792312
584,-20.421042962574386
585,-20.416832532948643
586,-20.422664207619157
587,-20.428437565542964
588,-20.434153189887535
589,-20.43981165798866
590,-20.445413541408772
591,-20.440959405994683
592,-20.446549811934737
593,-20.45208431381539
594,-20.457563470677236
595,-20.462987835970466
596,-20.468357957610763
597,-20.473674378034655
598,-20.478937634254308
599,-20.474148257911764
600,-20.47940677533265
601,-20.484612707579323
602,-20.48976658050353
603,-20.474868914698497
604,-20.480120225551513
605,-20.475319023295995
606,-20.480565833063036
607,-20.485760174732405
608,-20.49090257298508
609,-20.48599354725523
610,-20.49113361178268
611,-20.476222275664853
612,-20.481460052908204
613,-20.486645452379122
614,-20.49177899785533
615,-20.49686120787678
616,-20.50189259579801
617,-20.506873669840033
618,-20.491804933141633
619,-20.476886883810216
620,-20.482118014972116
621,-20.487296834822395
622,-20.48242386647417
623,-20.48759962780943
624,-20.482723631531336
625,-20.487896395216023
626,-20.493017431263862
627,-20.498087256951223
628,-20.503106384381713
629,-20.498075320537893
630,-20.493094567332513
631,-20.498163621659188
632,-20.5031819854426
633,-20.508150165588173
634,-20.50306866393229
635,-20.478037977292967
636,-20.473257597520035
637,-20.458525021544837
638,-20.453939771329388
639,-20.449400373616093
640,-20.434906369879933
641,-20.440557306181134
642,-20.446151733119322
643,-20.441690215788128
644,-20.447273313630248
645,-20.452800580493946
646,-20.45827257468901
647,-20.46368984894212
648,-20.4690529504527
649,-20.47436242094817
650,-20.47961879673869
651,-20.474822608771305
652,-20.470074382683592
653,-20.475373638856755
654,-20.480619902468188
655,-20.485813703443508
656,-20.490955566409074
657,-20.496046010744983
658,-20.481085550637534
659,-20.486274695131158
660,-20.49141194817985
661,-20.48649782869805
662,-20.49163285041107
663,-20.496716521906958
664,-20.50174935668789
665,-20.49673186312101
666,-20.4817645444898
667,-20.486946899044902
668,-20.472077430054455
669,-20.477356655753912
670,-20.482583089196375
671,-20.487757258304413
672,-20.482879685721368
673,-20.488050888864155
674,-20.473170379975514
675,-20.47843867617576
676,-20.483654289414
677,-20.488817746519864
678,-20.483929569054663
679,-20.479090273364115
680,-20.464299370630474
681,-20.45965637692417
682,-20.465059813154927
683,-20.460409215023375
684,-20.465805122873142
685,-20.471147071644413
686,-20.47643560092797
687,-20.45167124491869
688,-20.457154532469502
689,-20.46258298714481
690,-20.46795715727336
691,-20.47327758570063
692,-20.478544809843623
693,-20.483759361745186
694,-20.488921768127735
695,-20.49403255044646
696,-20.489092224941995
697,-20.494201302692577
698,-20.499259289665652
699,-20.474266696768996
700,-20.479524029801308
701,-20.484728789503297
702,-20.489881501608263
703,-20.49498268659218
