episode,reward
657,-20.279344081616514
658,-20.28655064080035
659,-20.293685134392348
660,-20.290748283048423
661,-20.29784080021794
662,-20.30486239221576
663,-20.311813768293604
664,-20.29869563061067
665,-20.305708674304565
666,-20.312651587561522
667,-20.319525071685906
668,-20.326329820969047
669,-20.333066522759356
670,-20.329735857531762
671,-20.336438498956447
672,-20.343074113966882
673,-20.349643372827213
674,-20.34614693909894
675,-20.35268546970795
676,-20.349158615010868
677,-20.34566702886076
678,-20.352210358572155
679,-20.32868825498643
680,-20.325401372436566
681,-20.332147358712202
682,-20.338825885125082
683,-20.33543762627383
684,-20.33208325001109
685,-20.33876241751098
686,-20.31537479333587
687,-20.32222104540251
688,-20.318998834948484
689,-20.325808846599
690,-20.32255075813301
691,-20.32932525055168
692,-20.316031998046164
693,-20.3128716780657
694,-20.309742961285043
695,-20.316645531672194
696,-20.323479076355472
697,-20.330244285591917
698,-20.316941842736
699,-20.32377242430864
700,-20.330534700065552
701,-20.3372293530649
702,-20.32385705953425
703,-20.33061848893891
704,-20.337312304049522
705,-20.333939181009026
706,-20.330599789198935
707,-20.327293791306946
708,-20.324020853393876
709,-20.33078064485994
710,-20.33747283841134
711,-20.334098110027227
712,-20.330757128926955
713,-20.337449557637687
714,-20.33407506206131
715,-20.330734311440697
716,-20.33742696832629
717,-20.34405269864303
718,-20.3506121716566
719,-20.357106049940036
720,-20.363534989440637
721,-20.369899639546233
722,-20.34620064315077
723,-20.352738636719263
724,-20.339211250352072
725,-20.33581913784855
726,-20.332460946470064
727,-20.339136337005364
728,-20.33574497363531
729,-20.34238752389896
730,-20.33896364865997
731,-20.33557401217337
732,-20.312218272051638
733,-20.319096089331122
734,-20.30590512843781
735,-20.312846077153434
736,-20.3097176163819
737,-20.29662044021808
738,-20.303654235815902
739,-20.300617693457742
740,-20.307611516523163
741,-20.294535401357933
742,-20.301590047344355
743,-20.298574146870912
744,-20.295588405402203
745,-20.292632521348178
746,-20.299706196134697
747,-20.30670913417335
748,-20.303642042831616
749,-20.2906056224033
750,-20.27769956617927
751,-20.264922570517477
752,-20.252273344812302
753,-20.25975061136418
754,-20.26715310525054
755,-20.274481574198035
756,-20.271736758456054
757,-20.279019390871493
758,-20.28622919696278
759,-20.293366904993153
760,-20.30043323594322
761,-20.297428903583786
762,-20.29445461454795
763,-20.291510068402467
764,-20.298594967718444
765,-20.295609018041258
766,-20.292652927860846
767,-20.289726398582236
768,-20.286829134596413
769,-20.283960843250448
770,-20.271121234817944
771,-20.278410022469764
772,-20.275625922245066
773,-20.262869663022617
774,-20.260240966392388
775,-20.267638556728464
776,-20.27496217116118
777,-20.27221254944957
778,-20.269490423955073
779,-20.276795519715524
780,-20.284027564518368
781,-20.291187288873186
782,-20.278275415984456
783,-20.285492661824613
784,-20.292637735206366
785,-20.299711357854303
786,-20.30671424427576
787,-20.293647101833002
788,-20.300710630814674
789,-20.277703524506528
790,-20.284926489261462
791,-20.25207722436885
792,-20.229556452125163
793,-20.22726088760391
794,-20.234988278727872
795,-20.242638395940595
796,-20.25021201198119
797,-20.247709891861376
798,-20.225232792942762
799,-20.232980465013334
800,-20.2406506603632
801,-20.24824415375957
802,-20.24576171222197
803,-20.24330409509975
804,-20.230871054148754
805,-20.208562343607266
806,-20.216476720171194
807,-20.21431195296948
808,-20.20216883343979
809,-20.20014714510539
810,-20.178145673654335
811,-20.18636421691779
812,-20.194500574748613
813,-20.202555569001127
814,-20.19053001331112
815,-20.198624713178006
816,-20.206638466046225
817,-20.214572081385764
818,-20.20242636057191
819,-20.21040209696619
820,-20.21829807599653
821,-20.226115095236565
822,-20.223853944284198
823,-20.231615404841357
824,-20.22929925079294
825,-20.237006258285014
826,-20.234636195702162
827,-20.24228983374514
828,-20.249866935407688
829,-20.25736826605361
830,-20.244794583393077
831,-20.252346637559146
832,-20.259823171183555
833,-20.26722493947172
834,-20.264552690077004
835,-20.241907163176233
836,-20.22948809154447
837,-20.227193210629025
838,-20.234921278522737
839,-20.212572065737508
840,-20.220446345080134
841,-20.228241881629334
842,-20.22595946281304
843,-20.23369986818491
844,-20.24136286950306
845,-20.23894924080803
846,-20.24655974839995
847,-20.25409415091595
848,-20.241553209406792
849,-20.239137677312723
850,-20.226746300539595
851,-20.2044788375342
852,-20.21243404915886
853,-20.210309708667268
854,-20.218206611580595
855,-20.22602454546479
856,-20.23376430001014
857,-20.241426657010038
858,-20.249012390439937
859,-20.236522266535538
860,-20.21415704387018
861,-20.22201547343148
862,-20.209795318697164
863,-20.217697365510194
864,-20.225520391855092
865,-20.233265187936542
866,-20.230932536057175
867,-20.238623210696602
868,-20.246236978589636
869,-20.22377460880374
870,-20.221536862715702
871,-20.219321494088543
872,-20.22712827914766
873,-20.234856996356186
874,-20.232508426392624
875,-20.230183342128697
876,-20.23788150870741
877,-20.235502693620337
878,-20.243147666684134
879,-20.250716190017293
880,-20.24820902811712
881,-20.25572693783595
882,-20.26316966845759
883,-20.26053797177301
884,-20.24793259205528
885,-20.25545326613473
886,-20.25289873347338
887,-20.250369746138645
888,-20.247866048677256
889,-20.255387388190485
890,-20.23283351430858
891,-20.230505179165494
892,-20.21820012737384
893,-20.226018126100104
894,-20.213757944839106
895,-20.211620365390715
896,-20.219504161736808
897,-20.22730912011944
898,-20.225036028918243
899,-20.232785668629063
900,-20.240457811942772
901,-20.218053233823344
902,-20.225872701485113
903,-20.22361397447026
904,-20.23137783472556
905,-20.229064056378302
906,-20.21677341581452
907,-20.224605681656374
908,-20.232359624839813
909,-20.240036028591415
910,-20.2376356683055
911,-20.235259311622446
912,-20.18290671850622
913,-20.17107765132116
914,-20.159366874807947
915,-20.12777320605987
916,-20.136495473999272
917,-20.12513051925928
918,-20.13387921406669
919,-20.13254042192602
920,-20.14121501770676
921,-20.139802867529692
922,-20.138404838854395
923,-20.147020790465852
924,-20.135550582561194
925,-20.12419507673558
926,-20.112953125968225
927,-20.101823594708545
928,-20.10080535876146
929,-20.109797305173846
930,-20.108699332122107
931,-20.117612338800885
932,-20.126436215412877
933,-20.12517185325875
934,-20.13392013472616
935,-20.1225809333789
936,-20.13135512404511
937,-20.140041572804662
938,-20.118641157076617
939,-20.12745474550585
940,-20.136180198050795
941,-20.14481839607029
942,-20.153370212109586
943,-20.16183650998849
944,-20.160218144888603
945,-20.158615963439715
946,-20.167029803805317
947,-20.165359505767263
948,-20.17370591070959
949,-20.171968851602493
950,-20.18024916308647
951,-20.188446671455605
952,-20.17656220474105
953,-20.174796582693638
954,-20.1730486168667
955,-20.161318130698035
956,-20.159704949391053
957,-20.168107899897144
958,-20.176426820898172
959,-20.18466255268919
960,-20.1628159271623
961,-20.151187767890676
962,-20.13967589021177
963,-20.138279131309652
964,-20.146896339996555
965,-20.14542737659659
966,-20.153973102830626
967,-20.15243337180232
968,-20.150909038084297
969,-20.139399947703456
970,-20.128005948226424
971,-20.11672588874416
972,-20.115558629856718
973,-20.11440304355815
974,-20.123259013122567
975,-20.13202642299134
976,-20.14070615876143
977,-20.139299097173815
978,-20.12790610620208
979,-20.126627045140058
980,-20.125360774688655
981,-20.11410716694177
982,-20.112966095272352
983,-20.111836434319628
984,-20.110718069976432
985,-20.09961088927667
986,-20.108614780383903
987,-20.117528632580065
988,-20.126353346254266
989,-20.12508981279172
990,-20.133838914663805
991,-20.122500525517168
992,-20.121275520261996
993,-20.130062765059378
994,-20.128762137408785
995,-20.137474516034697
996,-20.14609977087435
997,-20.15463877316561
998,-20.163092385433952
999,-20.161461461579613
1000,-20.159846846963816
1001,-20.15824837849418
1002,-20.156665894709235
1003,-20.145099235762142
1004,-20.153648243404522
1005,-20.152111760970477
1006,-20.150590643360772
1007,-20.149084736927165
1008,-20.157593889557894
1009,-20.146017950662316
1010,-20.134557771155695
1011,-20.133212193444137
1012,-20.131880071509695
1013,-20.1405612707946
1014,-20.149155658086652
1015,-20.157664101505787
1016,-20.16608746049073
1017,-20.16442658588582
1018,-20.152782320026965
1019,-20.131254496826696
1020,-20.109941951858428
1021,-20.118842532339844
1022,-20.087654107016448
1023,-20.08677756594628
1024,-20.095909790286818
1025,-20.09495069238395
1026,-20.094001185460108
1027,-20.103061173605507
1028,-20.112030561869453
1029,-20.12091025625076
1030,-20.11970115368825
1031,-20.128504142151368
1032,-20.137219100729855
1033,-20.145846909722557
1034,-20.14438844062533
1035,-20.142944556219078
1036,-20.13151511065689
1037,-20.130199959550318
1038,-20.118897959954815
1039,-20.107708980355266
1040,-20.08663189055171
1041,-20.085765571646192
1042,-20.09490791592973
1043,-20.093958836770433
1044,-20.10301924840273
1045,-20.111989055918706
1046,-20.110869165359517
1047,-20.119760473705924
1048,-20.118562868968862
1049,-20.127377240279174
1050,-20.12610346787638
1051,-20.124842433197614
1052,-20.13359400886564
1053,-20.13225806877698
1054,-20.13093548808921
1055,-20.12962613320832
1056,-20.138329871876238
1057,-20.146946573157475
1058,-20.155477107425902
1059,-20.123922336351644
1060,-20.13268311298813
1061,-20.131356281858245
1062,-20.11004271903966
1063,-20.108942291849264
1064,-20.117852868930772
1065,-20.106674340241465
1066,-20.11560759683905
1067,-20.10445152087066
1068,-20.103407005661953
1069,-20.092372935605336
1070,-20.101449206249285
1071,-20.11043471418679
1072,-20.119330367044924
1073,-20.108137063374475
1074,-20.10705569274073
1075,-20.11598513581332
1076,-20.10482528445519
1077,-20.11377703161064
1078,-20.112639261294532
1079,-20.111512868681586
1080,-20.11039773999477
1081,-20.10929376259482
1082,-20.098200824968874
1083,-20.097218816719185
1084,-20.09624662855199
1085,-20.09528416226647
1086,-20.094331320643803
1087,-20.093388007437365
1088,-20.102454127362993
1089,-20.111429586089365
1090,-20.120315290228472
1091,-20.119112137326187
1092,-20.107921015952925
1093,-20.116841805793396
1094,-20.12567338773546
1095,-20.134416653858107
1096,-20.133072487319524
1097,-20.12174176244633
1098,-20.120524344821867
1099,-20.10931910137365
1100,-20.088225910359913
1101,-20.097343651256313
1102,-20.09637021474375
1103,-20.105406512596314
1104,-20.114352447470353
1105,-20.11320892299565
1106,-20.11207683376569
1107,-20.110956065428034
1108,-20.099846504773755
1109,-20.108848039726016
1110,-20.117759559328757
1111,-20.12658196373547
1112,-20.135316144098116
1113,-20.143962982657136
1114,-20.152523352830567
1115,-20.150998119302262
1116,-20.15948813810924
1117,-20.12789325672815
1118,-20.11661432416087
1119,-20.115448180919262
1120,-20.12429369911007
1121,-20.13305076211897
1122,-20.14172025449778
1123,-20.140303051952802
1124,-20.148900021433274
1125,-20.13741102121894
1126,-20.13603691100675
1127,-20.144676541896686
1128,-20.143229776477718
1129,-20.141797478712938
1130,-20.140379503925807
1131,-20.138975708886548
1132,-20.147585951797684
1133,-20.156110092279707
1134,-20.154548991356908
1135,-20.163003501443338
1136,-20.161373466428905
1137,-20.169759731764618
1138,-20.16806213444697
1139,-20.1663815131025
1140,-20.174717697971477
1141,-20.182970520991763
1142,-20.191140815781846
1143,-20.179229407624028
1144,-20.177437113547786
1145,-20.175662742412307
1146,-20.17390611498818
1147,-20.1821670538383
1148,-20.170345383299917
1149,-20.17864192946692
1150,-20.17685551017225
1151,-20.185086955070528
1152,-20.193236085519825
1153,-20.181303724664627
1154,-20.18949068741798
1155,-20.1975957805438
1156,-20.205619822738363
1157,-20.183563624510978
1158,-20.191727988265868
1159,-20.19981070838321
1160,-20.19781260129938
1161,-20.175834475286386
1162,-20.184076130533523
1163,-20.19223536922819
1164,-20.190313015535907
1165,-20.188409885380548
1166,-20.196525786526742
1167,-20.204560528661474
1168,-20.21251492337486
1169,-20.200389774141115
1170,-20.198385876399705
1171,-20.206402017635707
1172,-20.21433799745935
1173,-20.222194617484757
1174,-20.219972671309907
1175,-20.217772944596806
1176,-20.22559521515084
1177,-20.233339262999333
1178,-20.221005870369343
1179,-20.22879581166565
1180,-20.236507853548993
1181,-20.244142775013504
1182,-20.24170134726337
1183,-20.239284333790735
1184,-20.236891490452827
1185,-20.234522575548297
1186,-20.242177349792815
1187,-20.239755576294886
1188,-20.247358020531937
1189,-20.25488444032662
1190,-20.252335595923352
1191,-20.25981223996412
1192,-20.257214117564477
1193,-20.264641976388834
1194,-20.241995556624946
1195,-20.2295756010587
1196,-20.22727984504811
1197,-20.23500704659763
1198,-20.232656976131654
1199,-20.230330406370335
1200,-20.23802710230663
1201,-20.245646831283565
1202,-20.25319036297073
1203,-20.260658459341023
1204,-20.248051874747613
1205,-20.25557135600014
1206,-20.253015642440136
1207,-20.250485486015734
1208,-20.237980631155576
1209,-20.225600824844022
1210,-20.22334481659558
1211,-20.231111368429627
1212,-20.22880025474533
1213,-20.236512252197876
1214,-20.2441471296759
1215,-20.25170565837914
1216,-20.25918860179535
1217,-20.2665967157774
1218,-20.273930748619627
1219,-20.26119144113343
1220,-20.258579526722094
1221,-20.245993731454874
1222,-20.253533794140324
1223,-20.230998456198922
1224,-20.228688471636932
1225,-20.226401586920563
1226,-20.224137571051358
1227,-20.221896195340843
1228,-20.219677233387433
1229,-20.217480461053558
1230,-20.225305656443023
1231,-20.223052599878592
1232,-20.230822073879807
1233,-20.218513853141012
1234,-20.226328714609604
1235,-20.224065427463508
1236,-20.231824773188873
1237,-20.229506525456983
1238,-20.237211460202413
1239,-20.24483934560039
1240,-20.242390952144387
1241,-20.249967042622945
1242,-20.257467372196714
1243,-20.23489269847475
1244,-20.242543771490002
1245,-20.2401183337751
1246,-20.237717150437348
1247,-20.235339978932974
1248,-20.242986579143643
1249,-20.250556713352207
1250,-20.258051146218687
1251,-20.2554706347565
